# fmt: Fhist[i] Xhist[i] gradHist[i]
ndvs 50
niter 101
8.316963e-01 6.000000e+00 5.963679e+00 5.860697e+00 5.706782e+00 5.522250e+00 5.326833e+00 5.136523e+00 4.962646e+00 4.812382e+00 4.689825e+00 4.597051e+00 4.534967e+00 4.503886e+00 4.503886e+00 4.534967e+00 4.597051e+00 4.689825e+00 4.812382e+00 4.962646e+00 5.136523e+00 5.326833e+00 5.522250e+00 5.706782e+00 5.860697e+00 5.963679e+00 6.000000e+00 5.963679e+00 5.860697e+00 5.706782e+00 5.522250e+00 5.326833e+00 5.136523e+00 4.962646e+00 4.812382e+00 4.689825e+00 4.597051e+00 4.534967e+00 4.503886e+00 4.503886e+00 4.534967e+00 4.597051e+00 4.689825e+00 4.812382e+00 4.962646e+00 5.136523e+00 5.326833e+00 5.522250e+00 5.706782e+00 5.860697e+00 5.963679e+00 2.609024e+00 4.385381e+00 -7.771561e-01 0.000000e+00 3.885781e+00 1.776357e+00 1.665335e+00 3.885781e-01 5.551115e-02 -3.885781e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.996004e-01 -1.276756e+00 -2.775558e-01 0.000000e+00 0.000000e+00 -3.885781e-01 1.831868e+00 1.165734e+00 4.052314e+00 -6.050715e+00 4.218847e+00 0.000000e+00 -2.331468e+00 1.554312e+00 1.221245e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.885781e-01 0.000000e+00 1.110223e+00 9.992007e-01 0.000000e+00 -1.998401e+00 -4.551914e+00 -2.331468e+00 
8.237299e-01 5.934225e+00 5.853122e+00 5.880290e+00 5.706782e+00 5.424288e+00 5.282051e+00 5.094539e+00 4.952850e+00 4.810983e+00 4.699621e+00 4.597051e+00 4.534967e+00 4.503886e+00 4.503886e+00 4.534967e+00 4.597051e+00 4.689825e+00 4.812382e+00 4.975241e+00 5.168710e+00 5.333831e+00 5.522250e+00 5.706782e+00 5.870493e+00 5.917497e+00 5.970611e+00 5.861519e+00 6.013238e+00 5.600424e+00 5.522250e+00 5.385611e+00 5.097338e+00 4.931858e+00 4.812382e+00 4.689825e+00 4.597051e+00 4.534967e+00 4.503886e+00 4.503886e+00 4.534967e+00 4.597051e+00 4.689825e+00 4.822178e+00 4.962646e+00 5.108533e+00 5.301643e+00 5.522250e+00 5.757163e+00 5.975453e+00 6.022457e+00 0.000000e+00 6.161738e+00 -4.996004e-01 0.000000e+00 0.000000e+00 2.997602e+00 1.498801e+00 0.000000e+00 -3.330669e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.776357e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.109424e+00 3.885781e+00 1.942890e+00 2.609024e+00 -1.110223e+01 -5.551115e-01 -4.884981e+00 0.000000e+00 5.773160e+00 -4.274359e+00 -2.498002e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.054712e+00 -7.216450e-01 0.000000e+00 0.000000e+00 -3.108624e+00 3.608225e+00 -8.881784e+00 0.000000e+00 
8.237334e-01 5.934195e+00 5.853054e+00 5.880300e+00 5.706782e+00 5.424243e+00 5.282021e+00 5.094515e+00 4.952845e+00 4.810983e+00 4.699626e+00 4.597051e+00 4.534967e+00 4.503886e+00 4.503886e+00 4.534967e+00 4.597051e+00 4.689830e+00 4.812382e+00 4.975247e+00 5.168725e+00 5.333834e+00 5.522256e+00 5.706771e+00 5.870492e+00 5.917469e+00 5.970630e+00 5.861474e+00 6.013322e+00 5.600375e+00 5.522234e+00 5.385650e+00 5.097327e+00 4.931844e+00 4.812382e+00 4.689825e+00 4.597051e+00 4.534967e+00 4.503886e+00 4.503886e+00 4.534967e+00 4.597051e+00 4.689825e+00 4.822186e+00 4.962648e+00 5.108521e+00 5.301632e+00 5.522259e+00 5.757176e+00 5.975531e+00 6.022484e+00 -4.274359e+00 1.942890e+00 -1.110223e-01 -3.663736e+00 -3.774758e+00 0.000000e+00 -1.276756e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.775558e-01 0.000000e+00 0.000000e+00 -5.551115e-01 -1.609823e+00 7.771561e-01 0.000000e+00 4.662937e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.498002e+00 1.165734e+01 0.000000e+00 0.000000e+00 -8.881784e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.551914e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.831069e+00 6.050715e+00 
8.237314e-01 5.934196e+00 5.853036e+00 5.880303e+00 5.706790e+00 5.424239e+00 5.282016e+00 5.094513e+00 4.952844e+00 4.810983e+00 4.699627e+00 4.597051e+00 4.534967e+00 4.503886e+00 4.503886e+00 4.534967e+00 4.597051e+00 4.689830e+00 4.812382e+00 4.975249e+00 5.168730e+00 5.333838e+00 5.522255e+00 5.706771e+00 5.870484e+00 5.917463e+00 5.970625e+00 5.861461e+00 6.013341e+00 5.600367e+00 5.522210e+00 5.385657e+00 5.097322e+00 4.931842e+00 4.812382e+00 4.689825e+00 4.597051e+00 4.534967e+00 4.503886e+00 4.503886e+00 4.534967e+00 4.597051e+00 4.689825e+00 4.822187e+00 4.962658e+00 5.108517e+00 5.301628e+00 5.522259e+00 5.757182e+00 5.975539e+00 6.022479e+00 -1.054712e+00 0.000000e+00 -1.276756e+00 -2.220446e-01 4.496403e+00 9.992007e-01 0.000000e+00 0.000000e+00 -3.552714e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.110223e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.329870e+00 0.000000e+00 -2.609024e+00 4.662937e+00 -1.176836e+01 2.997602e+00 0.000000e+00 1.099121e+01 0.000000e+00 3.053113e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.771561e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.330669e+00 4.440892e-01 2.109424e+00 0.000000e+00 0.000000e+00 -3.608225e+00 0.000000e+00 0.000000e+00 
8.237211e-01 5.934208e+00 5.852938e+00 5.880324e+00 5.706824e+00 5.424194e+00 5.281974e+00 5.094497e+00 4.952839e+00 4.811007e+00 4.699632e+00 4.597051e+00 4.534967e+00 4.503886e+00 4.503886e+00 4.534959e+00 4.597051e+00 4.689840e+00 4.812382e+00 4.975226e+00 5.168751e+00 5.333873e+00 5.522226e+00 5.706833e+00 5.870419e+00 5.917429e+00 5.970585e+00 5.861412e+00 6.013418e+00 5.600336e+00 5.522082e+00 5.385704e+00 5.097313e+00 4.931829e+00 4.812382e+00 4.689825e+00 4.597051e+00 4.534967e+00 4.503886e+00 4.503886e+00 4.534967e+00 4.597051e+00 4.689825e+00 4.822219e+00 4.962698e+00 5.108489e+00 5.301616e+00 5.522272e+00 5.757216e+00 5.975608e+00 6.022454e+00 4.052314e+00 0.000000e+00 -7.216450e-01 8.770762e+00 -6.883383e+00 -1.110223e+00 0.000000e+00 -2.442491e+00 -6.661338e-01 -1.221245e+00 0.000000e+00 0.000000e+00 2.386980e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.720046e+00 -3.219647e+00 6.050715e+00 5.218048e+00 0.000000e+00 7.438494e+00 -4.773959e+00 0.000000e+00 -9.325873e+00 0.000000e+00 4.718448e+00 -1.443290e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -6.106227e-01 -3.053113e+00 0.000000e+00 -5.551115e-02 -1.887379e+00 -2.275957e+00 6.661338e-01 0.000000e+00 0.000000e+00 
8.237065e-01 5.934184e+00 5.852849e+00 5.880347e+00 5.706795e+00 5.424191e+00 5.281944e+00 5.094480e+00 4.952850e+00 4.811030e+00 4.699644e+00 4.597051e+00 4.534967e+00 4.503871e+00 4.503886e+00 4.534953e+00 4.597051e+00 4.689848e+00 4.812382e+00 4.975210e+00 5.168771e+00 5.333884e+00 5.522223e+00 5.706843e+00 5.870337e+00 5.917397e+00 5.970501e+00 5.861393e+00 6.013494e+00 5.600358e+00 5.521982e+00 5.385718e+00 5.097310e+00 4.931816e+00 4.812382e+00 4.689825e+00 4.597051e+00 4.534967e+00 4.503886e+00 4.503886e+00 4.534967e+00 4.597051e+00 4.689829e+00 4.822263e+00 4.962730e+00 5.108464e+00 5.301615e+00 5.522296e+00 5.757244e+00 5.975675e+00 6.022442e+00 0.000000e+00 2.109424e+00 2.109424e+00 0.000000e+00 0.000000e+00 2.109424e+00 0.000000e+00 0.000000e+00 3.108624e+00 4.996004e-01 0.000000e+00 0.000000e+00 2.053913e+00 0.000000e+00 3.552714e+00 0.000000e+00 0.000000e+00 0.000000e+00 -7.771561e-01 0.000000e+00 0.000000e+00 2.220446e-01 -8.049117e+00 0.000000e+00 8.049117e+00 -9.048318e+00 0.000000e+00 -1.387779e+00 -4.662937e+00 -8.382184e+00 0.000000e+00 1.110223e+00 -1.942890e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.110223e-01 8.326673e-01 0.000000e+00 0.000000e+00 4.218847e+00 0.000000e+00 -1.165734e+00 
8.236853e-01 5.934150e+00 5.852698e+00 5.880354e+00 5.706759e+00 5.424211e+00 5.281888e+00 5.094463e+00 4.952867e+00 4.811013e+00 4.699661e+00 4.597051e+00 4.534967e+00 4.503820e+00 4.503886e+00 4.534904e+00 4.597051e+00 4.689849e+00 4.812382e+00 4.975212e+00 5.168811e+00 5.333899e+00 5.522218e+00 5.706938e+00 5.870206e+00 5.917258e+00 5.970434e+00 5.861346e+00 6.013634e+00 5.600455e+00 5.521913e+00 5.385715e+00 5.097270e+00 4.931821e+00 4.812382e+00 4.689825e+00 4.597051e+00 4.534967e+00 4.503886e+00 4.503886e+00 4.534967e+00 4.597051e+00 4.689835e+00 4.822319e+00 4.962797e+00 5.108418e+00 5.301611e+00 5.522315e+00 5.757256e+00 5.975723e+00 6.022417e+00 -1.387779e+00 0.000000e+00 0.000000e+00 1.665335e+00 0.000000e+00 5.551115e-01 0.000000e+00 1.665335e-01 -4.607426e+00 0.000000e+00 0.000000e+00 5.162537e+00 -1.332268e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.551115e-02 0.000000e+00 0.000000e+00 1.054712e+00 0.000000e+00 9.992007e-01 8.881784e-01 0.000000e+00 0.000000e+00 -4.829470e+00 6.106227e-01 0.000000e+00 4.274359e+00 -6.716849e+00 1.887379e+00 2.664535e+00 -4.607426e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.276756e+00 -5.551115e-02 0.000000e+00 0.000000e+00 -8.881784e-01 0.000000e+00 8.604228e+00 0.000000e+00 -2.053913e+00 
8.236382e-01 5.934149e+00 5.852484e+00 5.880381e+00 5.706677e+00 5.424255e+00 5.281810e+00 5.094445e+00 4.952890e+00 4.811122e+00 4.699690e+00 4.597051e+00 4.534841e+00 4.503786e+00 4.503886e+00 4.534851e+00 4.597051e+00 4.689848e+00 4.812382e+00 4.975206e+00 5.168850e+00 5.333931e+00 5.522173e+00 5.707030e+00 5.869983e+00 5.917104e+00 5.970339e+00 5.861256e+00 6.013828e+00 5.600481e+00 5.521873e+00 5.385652e+00 5.097143e+00 4.931930e+00 4.812382e+00 4.689825e+00 4.597051e+00 4.534967e+00 4.503886e+00 4.503886e+00 4.534967e+00 4.597051e+00 4.689815e+00 4.822408e+00 4.962921e+00 5.108350e+00 5.301627e+00 5.522336e+00 5.757110e+00 5.975762e+00 6.022393e+00 -2.053913e+00 0.000000e+00 -3.941292e+00 -7.771561e-01 0.000000e+00 2.053913e+00 0.000000e+00 -9.436896e-01 3.608225e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.330669e+00 0.000000e+00 2.775558e-01 0.000000e+00 0.000000e+00 0.000000e+00 -1.776357e+00 3.608225e+00 2.831069e+00 -1.271205e+01 0.000000e+00 0.000000e+00 4.551914e+00 1.776357e+00 0.000000e+00 -3.330669e-01 -6.938894e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.164935e+00 0.000000e+00 -1.221245e+00 0.000000e+00 0.000000e+00 1.276756e+00 0.000000e+00 -7.771561e+00 0.000000e+00 0.000000e+00 -5.051515e+00 
8.235705e-01 5.934243e+00 5.852058e+00 5.880570e+00 5.706499e+00 5.424433e+00 5.281589e+00 5.094432e+00 4.952989e+00 4.811238e+00 4.699756e+00 4.597051e+00 4.534568e+00 4.503695e+00 4.503886e+00 4.534843e+00 4.597051e+00 4.689834e+00 4.812382e+00 4.975181e+00 5.168926e+00 5.334059e+00 5.521950e+00 5.707147e+00 5.869885e+00 5.916774e+00 5.970079e+00 5.860961e+00 6.014120e+00 5.600648e+00 5.521770e+00 5.385703e+00 5.096880e+00 4.932186e+00 4.812382e+00 4.689825e+00 4.597051e+00 4.534967e+00 4.503886e+00 4.503886e+00 4.535042e+00 4.597051e+00 4.689816e+00 4.822618e+00 4.963210e+00 5.108161e+00 5.301681e+00 5.522659e+00 5.756774e+00 5.975772e+00 6.022469e+00 -6.272760e+00 5.717649e+00 0.000000e+00 1.054712e+00 4.718448e+00 0.000000e+00 -1.776357e+00 -9.992007e-01 0.000000e+00 -6.106227e-01 0.000000e+00 9.992007e-01 -8.881784e-01 0.000000e+00 -8.881784e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.164136e+00 0.000000e+00 -2.498002e+00 0.000000e+00 0.000000e+00 4.551914e+00 8.271162e+00 -1.315614e+01 0.000000e+00 0.000000e+00 -4.551914e+00 0.000000e+00 0.000000e+00 -6.661338e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.221245e+00 0.000000e+00 2.775558e-01 0.000000e+00 0.000000e+00 -2.831069e+00 1.387779e+00 0.000000e+00 0.000000e+00 
8.232548e-01 5.933855e+00 5.850854e+00 5.881297e+00 5.706182e+00 5.425223e+00 5.280692e+00 5.094116e+00 4.953175e+00 4.811582e+00 4.699940e+00 4.597051e+00 4.533724e+00 4.503312e+00 4.503886e+00 4.534738e+00 4.597051e+00 4.689759e+00 4.812382e+00 4.975150e+00 5.169313e+00 5.334273e+00 5.521068e+00 5.707406e+00 5.869656e+00 5.915497e+00 5.969486e+00 5.860351e+00 6.014202e+00 5.600823e+00 5.521266e+00 5.385633e+00 5.095770e+00 4.932998e+00 4.812313e+00 4.689825e+00 4.597051e+00 4.534967e+00 4.503886e+00 4.503886e+00 4.535319e+00 4.597051e+00 4.689947e+00 4.823320e+00 4.964337e+00 5.107403e+00 5.301759e+00 5.523454e+00 5.755976e+00 5.975976e+00 6.022828e+00 0.000000e+00 1.182388e+01 0.000000e+00 3.608225e+00 0.000000e+00 4.829470e+00 0.000000e+00 7.216450e-01 1.387779e+00 0.000000e+00 0.000000e+00 -1.387779e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.720846e+00 0.000000e+00 0.000000e+00 0.000000e+00 -7.216450e-01 -7.771561e-01 0.000000e+00 -2.164935e+00 8.382184e+00 -5.551115e+00 -1.654232e+01 0.000000e+00 -9.325873e+00 3.497203e+00 0.000000e+00 -3.330669e-01 3.330669e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.220446e-01 3.552714e+00 0.000000e+00 5.440093e+00 -8.215650e+00 -6.661338e+00 8.659740e+00 
8.218761e-01 5.932117e+00 5.843402e+00 5.885715e+00 5.703112e+00 5.430074e+00 5.275299e+00 5.092829e+00 4.954292e+00 4.812983e+00 4.700941e+00 4.597051e+00 4.529399e+00 4.501303e+00 4.503886e+00 4.534803e+00 4.596644e+00 4.689060e+00 4.812382e+00 4.974744e+00 5.171291e+00 5.335659e+00 5.515609e+00 5.709006e+00 5.868332e+00 5.911097e+00 5.967869e+00 5.857254e+00 6.014771e+00 5.601515e+00 5.519736e+00 5.385049e+00 5.089711e+00 4.937478e+00 4.811942e+00 4.689825e+00 4.597051e+00 4.534967e+00 4.503886e+00 4.503886e+00 4.537097e+00 4.597051e+00 4.690813e+00 4.827092e+00 4.970071e+00 5.102504e+00 5.302448e+00 5.527154e+00 5.753916e+00 5.976829e+00 6.023331e+00 7.771561e-01 0.000000e+00 4.773959e+00 2.109424e+00 7.771561e-01 5.551115e-01 -2.498002e+00 0.000000e+00 0.000000e+00 1.720846e+00 0.000000e+00 0.000000e+00 3.108624e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.387779e+00 -1.665335e-01 0.000000e+00 -3.608225e+00 -2.164935e+00 0.000000e+00 2.053913e+00 0.000000e+00 1.226796e+01 -3.053113e+00 1.809664e+01 1.554312e+00 0.000000e+00 7.771561e-01 -1.054712e+00 3.885781e-01 -2.164935e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.665335e-01 0.000000e+00 0.000000e+00 -3.219647e+00 0.000000e+00 0.000000e+00 -8.326673e-01 -2.331468e+00 3.608225e+00 -2.109424e+00 5.329071e+00 
